id,latitude,longitude,floorSize,beds,bathrooms,url,address,city,state,zipCode,price
zpid_103011508,26.118587,-80.2863,4934,6,6,https://www.zillow.com/homedetails/141-Peregrine-Ave-Plantation-FL-33324/103011508_zpid/,141 Peregrine Ave,Plantation,FL,33324,18000
zpid_103015743,26.132256,-80.16233,1420,3,3,https://www.zillow.com/homedetails/731-NW-15th-Ave-Fort-Lauderdale-FL-33311/103015743_zpid/,731 NW 15th Ave,Fort Lauderdale,FL,33311,2895
zpid_103021675,26.03977,-80.25751,2084,4,4,https://www.zillow.com/homedetails/8441-NW-38th-St-Hollywood-FL-33024/103021675_zpid/,8441 NW 38th St,Hollywood,FL,33024,4890
zpid_103030612,26.062395,-80.2384,2762,4,4,https://www.zillow.com/homedetails/6890-Lakeside-Cir-S-Davie-FL-33314/103030612_zpid/,6890 Lakeside Cir S,Davie,FL,33314,4000
zpid_103033983,26.039728,-80.25741,1654,3,3,https://www.zillow.com/homedetails/8437-NW-38th-St-Hollywood-FL-33024/103033983_zpid/,8437 NW 38th St,Hollywood,FL,33024,4425
zpid_110281190,26.03359,-80.25682,2320,4,4,https://www.zillow.com/homedetails/2835-NW-84th-Ter-Hollywood-FL-33024/110281190_zpid/,2835 NW 84th Ter,Hollywood,FL,33024,5900
zpid_110281226,26.038534,-80.255104,2015,3,2.5,https://www.zillow.com/homedetails/8319-NW-38th-St-Hollywood-FL-33024/110281226_zpid/,8319 NW 38th St,Hollywood,FL,33024,4395
zpid_110557262,26.001707,-80.140396,525,1,1,https://www.zillow.com/homedetails/1647-Rodman-St-Hollywood-FL-33020/110557262_zpid/,1647 Rodman St,Hollywood,FL,33020,1950
zpid_110558425,26.040968,-80.2584,2720,4,4,https://www.zillow.com/homedetails/8537-NW-39th-Ct-Hollywood-FL-33024/110558425_zpid/,8537 NW 39th Ct,Hollywood,FL,33024,10000
zpid_111440754,26.040735,-80.25799,2320,4,4,https://www.zillow.com/homedetails/8507-NW-39th-Ct-Hollywood-FL-33024/111440754_zpid/,8507 NW 39th Ct,Hollywood,FL,33024,6500
zpid_112718603,26.038845,-80.25417,1654,3,3,https://www.zillow.com/homedetails/8290-NW-39th-Ct-Hollywood-FL-33024/112718603_zpid/,8290 NW 39th Ct,Hollywood,FL,33024,4400
zpid_112718606,26.039425,-80.25523,1654,3,3,https://www.zillow.com/homedetails/8310-NW-39th-Ct-Cooper-City-FL-33024/112718606_zpid/,8310 NW 39th Ct,Cooper City,FL,33024,4500
zpid_117471802,26.036827,-80.25491,4110,5,5,https://www.zillow.com/homedetails/3291-NW-82nd-Way-Hollywood-FL-33024/117471802_zpid/,3291 NW 82nd Way,Hollywood,FL,33024,14000
zpid_117471852,26.042236,-80.25501,2353,4,4,https://www.zillow.com/homedetails/8459-NW-40th-St-Cooper-City-FL-33024/117471852_zpid/,8459 NW 40th St,Cooper City,FL,33024,5850
zpid_117593750,25.828785,-80.1812,2486,3,3,https://www.zillow.com/homedetails/681-NE-57th-St-Miami-FL-33137/117593750_zpid/,681 NE 57th St,Miami,FL,33137,9300
zpid_118613770,26.034796,-80.25375,4110,5,5,https://www.zillow.com/homedetails/2860-NW-82nd-Way-Cooper-City-FL-33024/118613770_zpid/,2860 NW 82nd Way,Cooper City,FL,33024,10000
zpid_121230220,25.951483,-80.184875,2223,4,4,https://www.zillow.com/homedetails/19276-NE-8th-Ct-Miami-FL-33179/121230220_zpid/,19276 NE 8th Ct,Miami,FL,33179,6900
zpid_121231369,25.952522,-80.183,2702,5,5,https://www.zillow.com/homedetails/19316-NE-9th-Pl-Miami-FL-33179/121231369_zpid/,19316 NE 9th Pl,Miami,FL,33179,5300
zpid_121342558,25.97578,-80.26606,1891,3,3,https://www.zillow.com/homedetails/9165-SW-36th-Mnr-Hollywood-FL-33025/121342558_zpid/,9165 SW 36th Mnr,Hollywood,FL,33025,3500
zpid_121347623,25.681421,-80.47079,2144,3,3,https://www.zillow.com/homedetails/17031-SW-92nd-St-Miami-FL-33196/121347623_zpid/,17031 SW 92nd St,Miami,FL,33196,3600
zpid_121929599,25.997889,-80.34177,2287,4,4,https://www.zillow.com/homedetails/14623-SW-13th-St-Hollywood-FL-33027/121929599_zpid/,14623 SW 13th St,Hollywood,FL,33027,3800
zpid_122014828,25.854445,-80.35559,1227,3,3,https://www.zillow.com/homedetails/8930-NW-97th-Ave-APT-105-Doral-FL-33178/122014828_zpid/,8930 NW 97th Ave APT 105,Doral,FL,33178,2900
zpid_122256032,26.058615,-80.289764,1300,2,2,https://www.zillow.com/homedetails/10700-SW-51st-St-Davie-FL-33328/122256032_zpid/,10700 SW 51st St,Davie,FL,33328,3500
zpid_122690010,25.602928,-80.44237,1906,3,3,https://www.zillow.com/homedetails/15421-SW-176th-Ln-Miami-FL-33187/122690010_zpid/,15421 SW 176th Ln,Miami,FL,33187,3700
zpid_123868802,25.686668,-80.17711,12113,6,6,https://www.zillow.com/homedetails/755-S-Mashta-Dr-Key-Biscayne-FL-33149/123868802_zpid/,755 S Mashta Dr,Key Biscayne,FL,33149,85000
zpid_123870292,25.804663,-80.33127,4307,5,5,https://www.zillow.com/homedetails/8286-NW-33rd-Ter-Doral-FL-33122/123870292_zpid/,8286 NW 33rd Ter,Doral,FL,33122,9500
zpid_124751785,25.785202,-80.19012,1675,3,3,https://www.zillow.com/homedetails/1100-Biscayne-Blvd-Miami-FL-33132/124751785_zpid/,1100 Biscayne Blvd,Miami,FL,33132,6650
zpid_154176470,26.139278,-80.12521,1500,2,2,https://www.zillow.com/homedetails/1715-NE-11th-St-Fort-Lauderdale-FL-33304/154176470_zpid/,1715 NE 11th St,Fort Lauderdale,FL,33304,4000
zpid_154176518,26.139654,-80.1228,1550,3,3,https://www.zillow.com/homedetails/1108-N-Victoria-Park-Rd-Fort-Lauderdale-FL-33304/154176518_zpid/,1108 N Victoria Park Rd,Fort Lauderdale,FL,33304,3500
zpid_155725879,25.833473,-80.19916,1372,4,4,https://www.zillow.com/homedetails/6249-NW-1st-Pl-Miami-FL-33150/155725879_zpid/,6249 NW 1st Pl,Miami,FL,33150,4300
zpid_156168244,25.779455,-80.40603,1915,4,4,https://www.zillow.com/homedetails/12981-NW-9th-Ln-Miami-FL-33182/156168244_zpid/,12981 NW 9th Ln,Miami,FL,33182,5000
zpid_156353158,25.65639,-80.39062,1687,3,3,https://www.zillow.com/homedetails/12061-SW-120th-Ter-Miami-FL-33186/156353158_zpid/,12061 SW 120th Ter,Miami,FL,33186,4250
zpid_162031824,25.69728,-80.45708,4200,5,6,https://www.zillow.com/homedetails/7321-SW-163rd-Ct-Miami-FL-33193/162031824_zpid/,7321 SW 163rd Ct,Miami,FL,33193,4995
zpid_162032994,25.843245,-80.360664,3624,4,4,https://www.zillow.com/homedetails/10045-NW-76th-Ter-Doral-FL-33178/162032994_zpid/,10045 NW 76th Ter,Doral,FL,33178,7500
zpid_162034086,25.841064,-80.36391,4874,6,7,https://www.zillow.com/homedetails/10250-NW-74th-Ter-Doral-FL-33178/162034086_zpid/,10250 NW 74th Ter,Doral,FL,33178,11000
zpid_2057171928,25.85403,-80.20103,1774,4,4,https://www.zillow.com/homedetails/183-NW-86th-St-Miami-FL-33150/2057171928_zpid/,183 NW 86th St,Miami,FL,33150,6900
zpid_2057175511,25.86698,-80.17144,3429,5,5,https://www.zillow.com/homedetails/9999-1-NE-13th-Ave-Miami-FL-33138/2057175511_zpid/,9999-1 NE 13th Ave,Miami,FL,33138,33500
zpid_2057186971,25.869371,-80.123566,515,1,1,https://www.zillow.com/homedetails/8411-Byron-Ave-15-Miami-Beach-FL-33141/2057186971_zpid/,8411 Byron Ave #15,Miami Beach,FL,33141,2000
zpid_2057220877,26.03554,-80.2505,1254,3,3,https://www.zillow.com/homedetails/2927-Cascada-Isles-Way-Hollywood-FL-33024/2057220877_zpid/,2927 Cascada Isles Way,Hollywood,FL,33024,3500
zpid_2057220885,26.130796,-80.161835,2022,3,3,https://www.zillow.com/homedetails/642-NW-15th-Ave-0-Fort-Lauderdale-FL-33311/2057220885_zpid/,642 NW 15th Ave #0,Fort Lauderdale,FL,33311,3000
zpid_2057314783,25.79967,-80.245224,1000,2,2,https://www.zillow.com/homedetails/3057-NW-26th-St-Miami-FL-33142/2057314783_zpid/,3057 NW 26th St,Miami,FL,33142,1900
zpid_2057335544,25.760302,-80.3038,2616,4,4,https://www.zillow.com/homedetails/1105-SW-67th-Ave-Miami-FL-33144/2057335544_zpid/,1105 SW 67th Ave,Miami,FL,33144,6500
zpid_2057339131,25.609657,-80.345024,988,2,2,https://www.zillow.com/homedetails/17242-SW-94th-Ave-Miami-FL-33157/2057339131_zpid/,17242 SW 94th Ave,Miami,FL,33157,2500
zpid_2057352492,,,2900,5,5,https://www.zillow.com/homedetails/Miami-Beach-FL-33141/2057352492_zpid/,(undisclosed Address),Miami Beach,FL,33141,20000
zpid_2057357337,25.858814,-80.232254,1200,3,2,https://www.zillow.com/homedetails/2114-NW-93rd-St-Miami-FL-33147/2057357337_zpid/,2114 NW 93rd St,Miami,FL,33147,2800
zpid_2057366879,25.616835,-80.31006,1450,3,2,https://www.zillow.com/homedetails/7277-SW-166th-St-Miami-FL-33157/2057366879_zpid/,7277 SW 166th St,Miami,FL,33157,4000
zpid_2057369675,26.106121,-80.15668,1200,2,2,https://www.zillow.com/homedetails/1205-E-Citrus-Isle-Fort-Lauderdale-FL-33315/2057369675_zpid/,1205 E Citrus Isle,Fort Lauderdale,FL,33315,5250
zpid_2057370952,25.877687,-80.17138,1482,3,3,https://www.zillow.com/homedetails/1301-NE-110th-Ter-A-Miami-FL-33161/2057370952_zpid/,1301 NE 110th Ter #A,Miami,FL,33161,3200
zpid_2057416672,25.804686,-80.23505,1200,3,3,https://www.zillow.com/homedetails/2353-NW-31st-St-Miami-FL-33142/2057416672_zpid/,2353 NW 31st St,Miami,FL,33142,3200
zpid_2057464450,25.807821,-80.22244,801,2,2,https://www.zillow.com/homedetails/1529-NW-34th-St-Miami-FL-33142/2057464450_zpid/,1529 NW 34th St,Miami,FL,33142,2250
zpid_2057480904,26.129038,-80.12651,2733,4,4,https://www.zillow.com/homedetails/1620-NE-5th-Ct-A-Fort-Lauderdale-FL-33301/2057480904_zpid/,1620 NE 5th Ct #A,Fort Lauderdale,FL,33301,10999
zpid_2057507705,26.067919,-80.22464,1650,3,3,https://www.zillow.com/homedetails/5487-Oakwood-Rd-Fort-Lauderdale-FL-33317/2057507705_zpid/,5487 Oakwood Rd,Fort Lauderdale,FL,33317,4500
zpid_2057598189,25.779993,-80.140015,1260,2,2,https://www.zillow.com/homedetails/932-Lenox-Ave-932-Miami-Beach-FL-33139/2057598189_zpid/,932 Lenox Ave #932,Miami Beach,FL,33139,6500
zpid_2057636635,25.752754,-80.20408,1950,3,3,https://www.zillow.com/homedetails/0-SW-25th-Rd-Miami-FL-33129/2057636635_zpid/,0 SW 25th Rd,Miami,FL,33129,4500
zpid_2057691089,25.797129,-80.13485,5155,6,6,https://www.zillow.com/homedetails/24560-Prairie-Ave-Miami-Beach-FL-33140/2057691089_zpid/,24560 Prairie Ave,Miami Beach,FL,33140,60000
zpid_2057738652,,,3600,5,5,https://www.zillow.com/homedetails/Miami-Beach-FL-33139/2057738652_zpid/,(undisclosed Address),Miami Beach,FL,33139,33000
zpid_2057738766,,,4000,6,6,https://www.zillow.com/homedetails/Miami-Beach-FL-33139/2057738766_zpid/,(undisclosed Address),Miami Beach,FL,33139,18000
zpid_2057835296,25.845922,-80.15731,1754,4,4,https://www.zillow.com/homedetails/7601-Beachview-Dr-Miami-Beach-FL-33141/2057835296_zpid/,7601 Beachview Dr,Miami Beach,FL,33141,15000
zpid_2057900713,25.74392,-80.22803,1020,2,2,https://www.zillow.com/homedetails/2100-SW-26th-St-Miami-FL-33133/2057900713_zpid/,2100 SW 26th St,Miami,FL,33133,3700
zpid_2057924176,26.006582,-80.14401,605,1,1,https://www.zillow.com/homedetails/1832-Madison-St-202-1-Hollywood-FL-33020/2057924176_zpid/,1832 Madison St #202-1,Hollywood,FL,33020,1600
zpid_2057955692,26.051455,-80.1411,1200,2,1,https://www.zillow.com/homedetails/225-SE-Park-St-2-1-Dania-FL-33004/2057955692_zpid/,225 SE Park St #2-1,Dania,FL,33004,2600
zpid_2057965449,26.26472,-80.18372,930,2,2,https://www.zillow.com/homedetails/2900-NW-42nd-Ave-102-Pompano-Beach-FL-33066/2057965449_zpid/,2900 NW 42nd Ave #102,Pompano Beach,FL,33066,2200
zpid_2058013041,26.238134,-80.12197,1930,3,3,https://www.zillow.com/homedetails/123-NE-7th-St-0-Pompano-Beach-FL-33060/2058013041_zpid/,123 NE 7th St #0,Pompano Beach,FL,33060,4000
zpid_2058071984,25.78867,-80.16296,4434,4,4,https://www.zillow.com/homedetails/25-W-San-Marino-Dr-Miami-Beach-FL-33139/2058071984_zpid/,25 W San Marino Dr,Miami Beach,FL,33139,49000
zpid_2058075253,25.745949,-80.39792,3000,4,4,https://www.zillow.com/homedetails/14674-SW-23rd-Ter-Miami-FL-33175/2058075253_zpid/,14674 SW 23rd Ter,Miami,FL,33175,6500
zpid_2058171813,26.20262,-80.12354,1150,2,2,https://www.zillow.com/homedetails/5940-NE-17th-Rd-Fort-Lauderdale-FL-33334/2058171813_zpid/,5940 NE 17th Rd,Fort Lauderdale,FL,33334,3000
zpid_2058273598,26.130442,-80.32728,2054,3,3,https://www.zillow.com/homedetails/720-NW-134th-Ter-720-Fort-Lauderdale-FL-33325/2058273598_zpid/,720 NW 134th Ter #720,Fort Lauderdale,FL,33325,4500
zpid_2058416864,26.20384,-80.25801,949,2,2,https://www.zillow.com/homedetails/8025-Colony-Cir-S-UNIT-17-109-Fort-Lauderdale-FL-33321/2058416864_zpid/,8025 Colony Cir S UNIT 17-109,Fort Lauderdale,FL,33321,1900
zpid_2058462768,,,3000,5,5,https://www.zillow.com/homedetails/Hialeah-FL-33018/2058462768_zpid/,(undisclosed Address),Hialeah,FL,33018,6500
zpid_2058504978,,,2300,5,5,https://www.zillow.com/homedetails/Homestead-FL-33034/2058504978_zpid/,(undisclosed Address),Homestead,FL,33034,3300
zpid_2059076854,26.130732,-80.145226,1382,3,2.5,https://www.zillow.com/homedetails/617-NW-1st-Ave-621-Fort-Lauderdale-FL-33311/2059076854_zpid/,617 NW 1st Ave #621,Fort Lauderdale,FL,33311,3600
zpid_2059292357,26.124743,-80.183266,1465,4,4,https://www.zillow.com/homedetails/372-NW-29th-Ter-Fort-Lauderdale-FL-33311/2059292357_zpid/,372 NW 29th Ter,Fort Lauderdale,FL,33311,3400
zpid_2060218397,25.968983,-80.268074,2000,5,5,https://www.zillow.com/homedetails/21300-NW-40th-Circle-Ct-Opa-Locka-FL-33055/2060218397_zpid/,21300 NW 40th Circle Ct,Opa Locka,FL,33055,3900
zpid_2060352584,25.85382,-80.12198,1025,2,2,https://www.zillow.com/homedetails/6877-Abbott-Ave-10-Miami-Beach-FL-33141/2060352584_zpid/,6877 Abbott Ave #10,Miami Beach,FL,33141,2700
zpid_2060354305,26.011114,-80.20378,1284,3,3,https://www.zillow.com/homedetails/5811-Tyler-St-Hollywood-FL-33021/2060354305_zpid/,5811 Tyler St,Hollywood,FL,33021,2900
zpid_2060431160,25.451382,-80.49997,2281,5,5,https://www.zillow.com/homedetails/1171-NW-3rd-Ter-Homestead-FL-33034/2060431160_zpid/,1171 NW 3rd Ter,Homestead,FL,33034,3500
zpid_2060632990,26.002293,-80.15048,1204,3,3,https://www.zillow.com/homedetails/2130-Funston-St-2130-Hollywood-FL-33020/2060632990_zpid/,2130 Funston St #2130,Hollywood,FL,33020,3500
zpid_2060648297,,,1650,4,2,https://www.zillow.com/homedetails/Hollywood-FL-33020/2060648297_zpid/,(undisclosed Address),Hollywood,FL,33020,7990
zpid_2061008392,25.59863,-80.511925,100000,Studio,1,https://www.zillow.com/homedetails/19701-SW-180th-St-Miami-FL-33187/2061008392_zpid/,19701 SW 180th St,Miami,FL,33187,2000
zpid_2061474330,25.70651,-80.42474,1395,3,2.5,https://www.zillow.com/homedetails/6225-SW-Kendale-Lakes-Cir-Miami-FL-33183/2061474330_zpid/,6225 SW Kendale Lakes Cir,Miami,FL,33183,2700
zpid_2061607514,25.743809,-80.230415,900,2,2,https://www.zillow.com/homedetails/2208-SW-26th-Ln-Miami-FL-33133/2061607514_zpid/,2208 SW 26th Ln,Miami,FL,33133,2700
zpid_2061741534,25.815462,-80.224045,1998,3,2,https://www.zillow.com/homedetails/2490-2492-NW-44th-St-Miami-FL-33142/2061741534_zpid/,2490 & 2492 NW 44th St,Miami,FL,33142,5000
zpid_2062343760,26.104168,-80.10895,2118,4,4,https://www.zillow.com/homedetails/1506-Seabreeze-Blvd-Fort-Lauderdale-FL-33316/2062343760_zpid/,1506 Seabreeze Blvd,Fort Lauderdale,FL,33316,16995
zpid_2062469756,,,896,3,3,https://www.zillow.com/homedetails/Miami-FL-33127/2062469756_zpid/,(undisclosed Address),Miami,FL,33127,3500
zpid_2062506318,25.695726,-80.3886,4300,4,3.5,https://www.zillow.com/homedetails/7792-SW-120th-Ave-Miami-FL-33183/2062506318_zpid/,7792 SW 120th Ave,Miami,FL,33183,8450
zpid_2062526994,25.739702,-80.44339,300,1,1,https://www.zillow.com/homedetails/15355-Egret-Lakes-Cir-Miami-FL-33185/2062526994_zpid/,15355 Egret Lakes Cir,Miami,FL,33185,1400
zpid_2062691014,25.861042,-80.205986,1800,3,3,https://www.zillow.com/homedetails/520-NW-94th-St-Miami-FL-33150/2062691014_zpid/,520 NW 94th St,Miami,FL,33150,3450
zpid_2062691501,25.832157,-80.367744,2317,3,2.5,https://www.zillow.com/homedetails/6422-NW-104th-Path-6422-Miami-FL-33178/2062691501_zpid/,6422 NW 104th Path #6422,Miami,FL,33178,4290
zpid_2063015258,25.893723,-80.24043,2275,4,4,https://www.zillow.com/homedetails/2403-NW-131st-St-Miami-FL-33167/2063015258_zpid/,2403 NW 131st St,Miami,FL,33167,4000
zpid_2063060909,25.742405,-80.24952,1825,3,3,https://www.zillow.com/homedetails/2641-SW-34th-Ave-Miami-FL-33133/2063060909_zpid/,2641 SW 34th Ave,Miami,FL,33133,5900
zpid_2063200771,26.036985,-80.18347,1683,3,3,https://www.zillow.com/homedetails/3945-Hyde-Park-Cir-3945-Hollywood-FL-33021/2063200771_zpid/,3945 Hyde Park Cir #3945,Hollywood,FL,33021,3200
zpid_2063247000,26.059835,-80.191475,1648,3,3,https://www.zillow.com/homedetails/4970-SW-34th-Ter-Fort-Lauderdale-FL-33312/2063247000_zpid/,4970 SW 34th Ter,Fort Lauderdale,FL,33312,3950
zpid_2063250405,26.098873,-80.18137,1430,3,3,https://www.zillow.com/homedetails/1773-SW-28th-Way-0-Fort-Lauderdale-FL-33312/2063250405_zpid/,1773 SW 28th Way #0,Fort Lauderdale,FL,33312,4980
zpid_2063252866,26.13119,-80.15557,1100,2,1,https://www.zillow.com/homedetails/1012-NW-7th-St-Fort-Lauderdale-FL-33311/2063252866_zpid/,1012 NW 7th St,Fort Lauderdale,FL,33311,1850
zpid_2063386187,25.679014,-80.433426,1608,3,3,https://www.zillow.com/homedetails/9535-SW-148th-Avenue-Cir-E-Miami-FL-33196/2063386187_zpid/,9535 SW 148th Avenue Cir E,Miami,FL,33196,3125
zpid_2064100932,25.795206,-80.19967,505,1,1,https://www.zillow.com/homedetails/1950-NW-2nd-Ct-10-Miami-FL-33136/2064100932_zpid/,1950 NW 2nd Ct #10,Miami,FL,33136,1750
zpid_2064168579,26.25995,-80.23887,1400,3,3,https://www.zillow.com/homedetails/8417-NW-23rd-Mnr-Pompano-Beach-FL-33065/2064168579_zpid/,8417 NW 23rd Mnr,Pompano Beach,FL,33065,2700
zpid_2065445553,25.774052,-80.27804,1500,3,2,https://www.zillow.com/homedetails/232-NW-51st-Ave-232-Miami-FL-33126/2065445553_zpid/,232 NW 51st Ave #232,Miami,FL,33126,2900
zpid_2065505483,25.70712,-80.42008,1308,3,2.5,https://www.zillow.com/homedetails/13880-SW-64th-St-13880-Miami-FL-33183/2065505483_zpid/,13880 SW 64th St #13880,Miami,FL,33183,3000
zpid_2065674740,26.122986,-80.187706,300,1,1,https://www.zillow.com/homedetails/121-NW-32nd-Ave-Fort-Lauderdale-FL-33311/2065674740_zpid/,121 NW 32nd Ave,Fort Lauderdale,FL,33311,1049
zpid_2066683546,26.105944,-80.15444,1400,2,2,https://www.zillow.com/homedetails/1017-Citrus-Isle-Fort-Lauderdale-FL-33315/2066683546_zpid/,1017 Citrus Isle,Fort Lauderdale,FL,33315,4000
zpid_2066749763,,,2537,5,5,https://www.zillow.com/homedetails/Miami-FL-33167/2066749763_zpid/,(undisclosed Address),Miami,FL,33167,4500
zpid_2067601956,25.74663,-80.35895,1500,3,2,https://www.zillow.com/homedetails/2414-SW-101st-Ct-Miami-FL-33165/2067601956_zpid/,2414 SW 101st Ct,Miami,FL,33165,3400
zpid_2067701520,26.056858,-80.1915,2264,3,3,https://www.zillow.com/homedetails/5310-SW-34th-Ter-Fort-Lauderdale-FL-33312/2067701520_zpid/,5310 SW 34th Ter,Fort Lauderdale,FL,33312,4695
zpid_2070577610,26.089272,-80.16106,2000,3,2,https://www.zillow.com/homedetails/1517-SW-27th-Ct-Fort-Lauderdale-FL-33315/2070577610_zpid/,1517 SW 27th Ct,Fort Lauderdale,FL,33315,3700
zpid_2071666758,25.852797,-80.12823,1350,2,2,https://www.zillow.com/homedetails/960-Bay-Dr-APT-907-Miami-Beach-FL-33141/2071666758_zpid/,960 Bay Dr APT 907,Miami Beach,FL,33141,3500
zpid_2071674919,25.85169,-80.37774,2342,5,3,https://www.zillow.com/homedetails/11066-NW-86th-Ter-11066-Miami-FL-33178/2071674919_zpid/,11066 NW 86th Ter #11066,Miami,FL,33178,4500
zpid_2075581748,25.779764,-80.139656,1260,2,2,https://www.zillow.com/homedetails/936-Lenox-Ave-936-Miami-Beach-FL-33139/2075581748_zpid/,936 Lenox Ave #936,Miami Beach,FL,33139,6500
zpid_2075767383,26.13124,-80.1466,1278,3,3,https://www.zillow.com/homedetails/642-NW-3rd-Ave-Fort-Lauderdale-FL-33311/2075767383_zpid/,642 NW 3rd Ave,Fort Lauderdale,FL,33311,3000
zpid_2077035276,25.833622,-80.19399,850,1,1,https://www.zillow.com/homedetails/112-NE-63rd-St-Miami-FL-33138/2077035276_zpid/,112 NE 63rd St,Miami,FL,33138,1700
zpid_2078031958,26.085854,-80.160515,1000,2,2,https://www.zillow.com/homedetails/3118-SW-15th-Ave-Fort-Lauderdale-FL-33315/2078031958_zpid/,3118 SW 15th Ave,Fort Lauderdale,FL,33315,2370
zpid_2078429161,26.097229,-80.11573,2440,6,6,https://www.zillow.com/homedetails/1933-Twin-Dolphin-Ln-Fort-Lauderdale-FL-33316/2078429161_zpid/,1933 Twin Dolphin Ln,Fort Lauderdale,FL,33316,8900
zpid_2079443324,25.792198,-80.230446,700,2,2,https://www.zillow.com/homedetails/2160-NW-18th-Ter-Miami-FL-33125/2079443324_zpid/,2160 NW 18th Ter,Miami,FL,33125,2650
zpid_2079929627,25.886864,-80.1727,1956,2,2,https://www.zillow.com/homedetails/1232-NE-121st-St-1232-Miami-FL-33161/2079929627_zpid/,1232 NE 121st St #1232,Miami,FL,33161,2500
zpid_2081244304,25.856592,-80.12444,600,1,1,https://www.zillow.com/homedetails/7130-Carlyle-Ave-APT-5-Miami-Beach-FL-33141/2081244304_zpid/,7130 Carlyle Ave APT 5,Miami Beach,FL,33141,1950
zpid_2082070411,25.85428,-80.20598,2138,4,4,https://www.zillow.com/homedetails/530-NW-87th-St-0-El-Portal-FL-33150/2082070411_zpid/,530 NW 87th St #0,El Portal,FL,33150,6500
zpid_2082253905,26.145899,-80.141685,1000,2,2,https://www.zillow.com/homedetails/1509-NE-3rd-Ave-Fort-Lauderdale-FL-33304/2082253905_zpid/,1509 NE 3rd Ave,Fort Lauderdale,FL,33304,2900
zpid_2082636855,25.742609,-80.22573,1957,3,3,https://www.zillow.com/homedetails/2699-SW-19th-Ave-Miami-FL-33133/2082636855_zpid/,2699 SW 19th Ave,Miami,FL,33133,4900
zpid_2083172499,25.988928,-80.20028,2250,1,1,https://www.zillow.com/homedetails/2381-SW-57th-Ave-West-Park-FL-33023/2083172499_zpid/,2381 SW 57th Ave,West Park,FL,33023,4500
zpid_2083713031,,,3500,4,4,https://www.zillow.com/homedetails/Fort-Lauderdale-FL-33304/2083713031_zpid/,(undisclosed Address),Fort Lauderdale,FL,33304,10000
zpid_2084109157,26.254541,-80.0952,950,2,2,https://www.zillow.com/homedetails/2680-NE-18th-St-Pompano-Beach-FL-33062/2084109157_zpid/,2680 NE 18th St,Pompano Beach,FL,33062,2800
zpid_2085557451,26.142075,-80.12761,750,2,2,https://www.zillow.com/homedetails/1232-NE-16th-Ave-Fort-Lauderdale-FL-33304/2085557451_zpid/,1232 NE 16th Ave,Fort Lauderdale,FL,33304,2000
zpid_2086638919,25.639797,-80.394135,3000,5,5,https://www.zillow.com/homedetails/13800-SW-124th-Avenue-Rd-Miami-FL-33186/2086638919_zpid/,13800 SW 124th Avenue Rd,Miami,FL,33186,5475
zpid_2087270569,25.901346,-80.351746,2622,4,4,https://www.zillow.com/homedetails/8634-W-33rd-Ave-Hialeah-FL-33018/2087270569_zpid/,8634 W 33rd Ave,Hialeah,FL,33018,4500
zpid_2087611119,,,2800,4,4,https://www.zillow.com/homedetails/Fort-Lauderdale-FL-33301/2087611119_zpid/,(undisclosed Address),Fort Lauderdale,FL,33301,10000
zpid_2089287290,26.094427,-80.13783,600,2,2,https://www.zillow.com/homedetails/420-SE-22nd-St-APT-3-Fort-Lauderdale-FL-33316/2089287290_zpid/,420 SE 22nd St APT 3,Fort Lauderdale,FL,33316,1350
zpid_2092882863,25.865288,-80.20194,1308,3,3,https://www.zillow.com/homedetails/9808-NW-2nd-Ave-Miami-Shores-FL-33150/2092882863_zpid/,9808 NW 2nd Ave,Miami Shores,FL,33150,3250
zpid_2093302021,25.850657,-80.18715,450,Studio,1,https://www.zillow.com/homedetails/460-NE-82nd-Ter-APT-3-Miami-FL-33138/2093302021_zpid/,460 NE 82nd Ter APT 3,Miami,FL,33138,1625
zpid_2094313294,25.864834,-80.12679,550,1,1,https://www.zillow.com/homedetails/7927-Crespi-Blvd-Miami-Beach-FL-33141/2094313294_zpid/,7927 Crespi Blvd,Miami Beach,FL,33141,2000
zpid_2095277832,25.85088,-80.14175,750,1,1,https://www.zillow.com/homedetails/1986-Biarritz-Dr-APT-202-Miami-Beach-FL-33141/2095277832_zpid/,1986 Biarritz Dr APT 202,Miami Beach,FL,33141,2100
zpid_2098159985,25.79485,-80.18684,1043,2,2,https://www.zillow.com/homedetails/1900-N-Bayshore-Dr-Miami-FL-33132/2098159985_zpid/,1900 N Bayshore Dr,Miami,FL,33132,4150
zpid_2100195452,25.864738,-80.126724,800,2,1,https://www.zillow.com/homedetails/7925-Crespi-Blvd-Miami-Beach-FL-33141/2100195452_zpid/,7925 Crespi Blvd,Miami Beach,FL,33141,2450
zpid_2100244726,,,750,1,1,https://www.zillow.com/homedetails/Miami-FL-33134/2100244726_zpid/,(undisclosed Address),Miami,FL,33134,2000
zpid_2101952914,25.669977,-80.32007,2300,3,3,https://www.zillow.com/homedetails/10811-SW-78th-Ave-Miami-FL-33156/2101952914_zpid/,10811 SW 78th Ave,Miami,FL,33156,3500
zpid_2102316097,25.868307,-80.123344,500,1,1,https://www.zillow.com/homedetails/8315-Byron-Ave-APT-9-Miami-Beach-FL-33141/2102316097_zpid/,8315 Byron Ave APT 9,Miami Beach,FL,33141,1900
